ZFA:0000054	1	pericardial sac	1	1	0	0
ZFA:0000056	1	pharynx	0	0	0	0
ZFA:0000058	1	polster	0	0	0	0
ZFA:0000058	1	pillow	1	1	0	0
ZFA:0000059	1	postoptic commissure	0	0	0	0
ZFA:0000059	1	POC	1	1	0	0
ZFA:0000059	1	post optic commissure	1	1	0	0
ZFA:0000059	1	post-optic commissure	1	1	0	0
ZFA:0000060	1	prechordal plate	0	0	0	0
ZFA:0000062	1	presumptive forebrain	0	0	0	0
ZFA:0000062	1	presumptive prosencephalon	1	1	0	0
ZFA:0000063	1	presumptive neural plate	0	0	0	0
ZFA:0000063	1	neurectoderm	1	0	1	0
ZFA:0000063	1	presumptive central nervous system	1	1	0	0
ZFA:0000063	1	prospective neuroectoderm	1	1	0	0
ZFA:0000063	1	prospective vegetal ectoderm	1	1	0	0
ZFA:0000064	1	presumptive retinal pigmented epithelium	0	0	0	0
ZFA:0000064	1	outer layer optic cup	1	1	0	0
ZFA:0000064	1	presumptive pigmented epithelia	1	1	0	1
ZFA:0000066	1	proctodeum	0	0	0	0
ZFA:0000066	1	anus	1	0	1	0
ZFA:0000067	1	pronephric mesoderm	0	0	0	0
ZFA:0000068	1	proneural cluster	0	0	0	0
ZFA:0000068	1	proneural clusters	1	1	0	1
ZFA:0000069	1	rhombomere 6	0	0	0	0
ZFA:0000069	1	r6	1	1	0	0
ZFA:0000070	1	sensory axons peripheral	0	0	0	0
ZFA:0000071	1	shield	0	0	0	0
ZFA:0000071	1	organizer	1	1	0	0
ZFA:0000071	1	Spemann Mangold organizer	1	1	0	0
ZFA:0000071	1	Spemann's organizer	1	1	0	0
ZFA:0000072	1	somite 1	0	0	0	0
ZFA:0000073	1	somite 5	0	0	0	0
ZFA:0000074	1	somite 26	0	0	0	0
ZFA:0000075	1	spinal cord	0	0	0	0
ZFA:0000075	1	spinal cord structure	1	0	1	0
ZFA:0000076	1	swim bladder	0	0	0	0
ZFA:0000076	1	gas bladder	1	1	0	0
ZFA:0000077	1	tail bud	0	0	0	0
ZFA:0000077	1	tail bud mesenchyme 	1	0	1	0
ZFA:0000077	1	tailbud	1	1	0	0
ZFA:0000078	1	ventral actinotrichium	0	0	0	0
ZFA:0000078	1	ventral actinotrichia	1	1	0	1
ZFA:0000079	1	telencephalon	0	0	0	0
ZFA:0000080	1	trigeminal neural crest	0	0	0	0
ZFA:0000081	1	trunk mesenchyme	0	0	0	0
ZFA:0000082	1	vein	0	0	0	0
ZFA:0000082	1	venous system	1	0	1	0
ZFA:0000083	1	ventral mesoderm	0	0	0	0
ZFA:0000084	1	yolk	0	0	0	0
ZFA:0000084	1	yolk cell	1	1	0	0
ZFA:0000085	1	apical ectodermal ridge pectoral fin bud	0	0	0	0
ZFA:0000085	1	AER pectoral fin	1	1	0	0
ZFA:0000085	1	apical ectodermal ridge pectoral fin	1	1	0	0
ZFA:0000085	1	apical ectodermal ridge pectoral fin buds	1	1	0	1
ZFA:0000085	1	apical ectodermal ridge pectoral fins	1	1	0	0
ZFA:0000085	1	apical fold pectoral fin	1	1	0	0
ZFA:0000086	1	EVL	0	0	0	0
ZFA:0000086	1	enveloping layer	1	1	0	0
ZFA:0000088	1	YSL	0	0	0	0
ZFA:0000088	1	periblast	1	1	0	0
ZFA:0000088	1	yolk syncytial layer	1	1	0	0
ZFA:0000089	1	fin fold actinotrichium	0	0	0	0
ZFA:0000089	1	fin fold actinotrichia	1	1	0	1
ZFA:0000090	1	apical ectodermal ridge dorsal fin	0	0	0	0
ZFA:0000091	1	axial chorda mesoderm	0	0	0	0
ZFA:0000091	1	chordamesoderm	1	1	0	0
ZFA:0000091	1	presumptive notochord	1	1	0	0
ZFA:0000092	1	axis	0	0	0	0
ZFA:0000092	1	midline	1	1	0	0
ZFA:0000093	1	blastomere	0	0	0	0
ZFA:0000093	1	blastomeres	1	1	0	1
ZFA:0000094	1	blood island	0	0	0	0
ZFA:0000094	1	blood islands	1	1	0	1
ZFA:0000094	1	caudal hematopoietic tissue	1	1	0	0
ZFA:0000094	1	posterior blood island	1	1	0	0
ZFA:0000094	1	posterior ICM	1	1	0	0
ZFA:0000095	1	pharyngeal arch 3-7 skeleton	0	0	0	0
ZFA:0000095	1	branchial arch skeleton	1	1	0	0
ZFA:0000095	1	gill arches 1-5 skeleton	1	1	0	0
ZFA:0000096	1	cardinal system	0	0	0	0
ZFA:0000097	1	carotid artery	0	0	0	0
ZFA:0000098	1	proliferative region	0	0	0	0
ZFA:0000098	1	cell cycle	1	0	1	0
ZFA:0000098	1	cell division	1	0	1	0
ZFA:0000098	1	proliferation	1	0	1	0
ZFA:0000099	1	brain vasculature	0	0	0	0
ZFA:0000100	1	cerebellum	0	0	0	0
ZFA:0000101	1	diencephalon	0	0	0	0
ZFA:0000102	1	dorsal fin fold	0	0	0	0
ZFA:0000103	1	embryo	0	0	0	0
ZFA:0000104	1	lateral cells	0	0	0	0
ZFA:0000105	1	epidermis	0	0	0	0
ZFA:0000106	1	extension	0	0	0	0
ZFA:0000106	1	yolk extension	1	1	0	0
ZFA:0000107	1	eye	0	0	0	0
ZFA:0000107	1	eyes	1	1	0	1
ZFA:0000108	1	fin	0	0	0	0
ZFA:0000108	1	fins	1	1	0	1
ZFA:0000109	1	forebrain	0	0	0	0
ZFA:0000109	1	prosencephalon	1	1	0	0
ZFA:0000110	1	fourth ventricle	0	0	0	0
ZFA:0000110	1	4th ventricle	1	1	0	0
ZFA:0000110	1	hindbrain ventricle	1	1	0	0
ZFA:0000110	1	rhombencephalic ventricle	1	1	0	0
ZFA:0000110	1	rhombencephalic vesicle	1	1	0	0
ZFA:0000110	1	ventricle IV	1	1	0	0
ZFA:0000111	1	germ ring	0	0	0	0
ZFA:0000112	1	gut	0	0	0	0
ZFA:0000112	1	alimentary canal	1	1	0	0
ZFA:0000112	1	enteric tract	1	1	0	0
ZFA:0000112	1	gut tube	1	1	0	0
ZFA:0000113	1	head mesenchyme	0	0	0	0
ZFA:0000114	1	heart	0	0	0	0
ZFA:0000115	1	heart rudiment	0	0	0	0
ZFA:0000115	1	heart cone	1	1	0	0
ZFA:0000115	1	rudimentary heart	1	1	0	0
ZFA:0000116	1	macula lagena	0	0	0	0
ZFA:0000116	1	maculae lagena	1	1	0	1
ZFA:0000117	1	hypoblast	0	0	0	0
ZFA:0000117	1	mesendoderm	1	1	0	0
ZFA:0000118	1	hypophysis	0	0	0	0
ZFA:0000118	1	pituitary	1	1	0	0
ZFA:0000119	1	retinal inner nuclear layer	0	0	0	0
ZFA:0000119	1	inner nuclear layer	1	1	0	1
ZFA:0000119	1	intermediate cell layer	1	1	0	0
ZFA:0000120	1	lateral line ganglion	0	0	0	0
ZFA:0000120	1	lateral line ganglia	1	1	0	1
ZFA:0000120	1	llg	1	1	0	0
ZFA:0000121	1	lateral plate mesoderm	0	0	0	0
ZFA:0000121	1	lateral plate	1	1	0	0
ZFA:0000122	1	lens placode	0	0	0	0
ZFA:0000122	1	lens placodes	1	1	0	1
ZFA:0000123	1	liver	0	0	0	0
ZFA:0000124	1	liver primordium	0	0	0	0
ZFA:0000124	1	liver bud	1	1	0	0
ZFA:0000125	1	mandibular lateral line neuromast	0	0	0	0
ZFA:0000125	1	neuromast mandibular	1	1	0	0
ZFA:0000125	1	neuromasts mandibular	1	1	0	1
ZFA:0000126	1	centrum	0	0	0	0
ZFA:0000126	1	autocentrum	1	1	0	0
ZFA:0000127	1	mesenchyme condensations	0	0	0	0
ZFA:0000128	1	midbrain	0	0	0	0
ZFA:0000128	1	mesencephalon	1	1	0	0
ZFA:0000130	1	olfactory pit	0	0	0	0
ZFA:0000130	1	nasal canal	1	1	0	0
ZFA:0000130	1	nasal cavity	1	1	0	0
ZFA:0000130	1	nasal pit	1	1	0	0
ZFA:0000130	1	olfactory cavity	1	1	0	0
ZFA:0000131	1	neural keel	0	0	0	0
ZFA:0000131	1	presumptive central nervous system	1	0	1	0
ZFA:0000132	1	neural plate	0	0	0	0
ZFA:0000132	1	presumptive central nervous system	1	0	1	0
ZFA:0000133	1	neural rod	0	0	0	0
ZFA:0000133	1	presumptive central nervous system	1	0	1	0
ZFA:0000135	1	notochord	0	0	0	0
ZFA:0000135	1	notocord	1	1	0	0
ZFA:0000136	1	otic lateral line neuromast	0	0	0	0
ZFA:0000136	1	neuromast otic	1	1	0	0
ZFA:0000136	1	neuromasts otic	1	1	0	1
ZFA:0000137	1	optic stalk	0	0	0	0
ZFA:0000137	1	optic stalks	1	1	0	1
ZFA:0000138	1	otic placode	0	0	0	0
ZFA:0000140	1	pancreas	0	0	0	0
ZFA:0000141	1	pectoral fin bud	0	0	0	0
ZFA:0000141	1	pectoral fin buds	1	1	0	1
ZFA:0000142	1	peripheral nervous system	0	0	0	0
ZFA:0000142	1	pns	1	1	0	0
ZFA:0000143	1	retinal photoreceptor layer	0	0	0	0
ZFA:0000143	1	retinal photoreceptor layers	1	1	0	1
ZFA:0000144	1	retinal pigmented epithelium	0	0	0	0
ZFA:0000144	1	pigmented epithelium	1	1	0	0
ZFA:0000144	1	pigmented retina	1	1	0	0
ZFA:0000144	1	pigmented retinal epithelium	1	1	0	0
ZFA:0000144	1	PRE	1	1	0	0
ZFA:0000144	1	RPE	1	1	0	0
ZFA:0000146	1	presumptive brain	0	0	0	0
ZFA:0000146	1	brain rudiment	1	1	0	0
ZFA:0000148	1	presumptive midbrain	0	0	0	0
ZFA:0000148	1	presumptive mesencephalon	1	1	0	0
ZFA:0000149	1	primitive heart tube	0	0	0	0
ZFA:0000150	1	pronephric duct	0	0	0	0
ZFA:0000150	1	pronephric ducts	1	1	0	1
ZFA:0000151	1	pronephros	0	0	0	0
ZFA:0000151	1	embryonic kidney	1	1	0	0
ZFA:0000151	1	pronephric nephron	1	1	0	0
ZFA:0000152	1	retina	0	0	0	0
ZFA:0000152	1	retinas	1	1	0	1
ZFA:0000153	1	rhombomere 8	0	0	0	0
ZFA:0000153	1	r8	1	1	0	0
ZFA:0000154	1	sinus venosus	0	0	0	0
ZFA:0000154	1	inflow tract	1	1	0	0
ZFA:0000155	1	somite	0	0	0	0
ZFA:0000155	1	somitic mesoderm	1	1	0	0
ZFA:0000156	1	somite 20	0	0	0	0
ZFA:0000157	1	somite 30	0	0	0	0
ZFA:0000158	1	urostyle	0	0	0	0
ZFA:0000158	1	compound centrum	1	1	0	0
ZFA:0000158	1	last vertebra	1	1	0	0
ZFA:0000158	1	ultimate vertebra	1	1	0	0
ZFA:0000159	1	tectal ventricle	0	0	0	0
ZFA:0000159	1	cerebral aquaduct	1	1	0	0
ZFA:0000159	1	medial tectal ventricle	1	1	0	0
ZFA:0000159	1	mesencephalic ventricle	1	1	0	0
ZFA:0000159	1	mesencephalic vesicle	1	1	0	0
ZFA:0000159	1	midbrain ventricle	1	1	0	0
ZFA:0000160	1	tegmentum	0	0	0	0
ZFA:0000160	1	mesencephalic tegmentum	1	1	0	0
ZFA:0000160	1	midbrain tegmentum	1	1	0	0
ZFA:0000161	1	third ventricle	0	0	0	0
ZFA:0000161	1	3rd ventricle	1	1	0	0
ZFA:0000161	1	diencephalic ventricle	1	1	0	0
ZFA:0000161	1	diencephalic vesicle	1	1	0	0
ZFA:0000161	1	ventriculus diencephali	1	1	0	0
ZFA:0000162	1	trigeminal placode	0	0	0	0
ZFA:0000162	1	trigeminal placodes	1	1	0	1
ZFA:0000163	1	renal system	0	0	0	0
ZFA:0000164	1	ventral mesenchyme	0	0	0	0
ZFA:0000165	1	inferior lobe	0	0	0	0
ZFA:0000165	1	inferior lobes	1	1	0	1
ZFA:0000165	1	lateral lobe of hypothalamus	1	1	0	0
ZFA:0000166	1	lateral crista	0	0	0	0
ZFA:0000166	1	lateral crista ampullaris	1	1	0	0
ZFA:0000166	1	lateral cristae	1	1	0	1
ZFA:0000166	1	lateral semicircular canal sensory patch	1	1	0	0
ZFA:0000166	1	lateral semicircular canal sensory patches	1	1	0	1
ZFA:0000166	1	lc	1	1	0	0
ZFA:0000167	1	anal fin skeleton	0	0	0	0
ZFA:0000168	1	anterior macula	0	0	0	0
ZFA:0000168	1	am	1	1	0	0
ZFA:0000168	1	anterior sensory patch	1	1	0	0
ZFA:0000169	1	antorbital	0	0	0	0
ZFA:0000170	1	basibranchial	0	0	0	0
ZFA:0000170	1	basibranchials	1	1	0	1
ZFA:0000171	1	basisphenoid	0	0	0	0
ZFA:0000172	1	branchial muscle	0	0	0	0
ZFA:0000172	1	branchial muscles	1	1	0	1
ZFA:0000173	1	bulbus arteriosus	0	0	0	0
ZFA:0000173	1	cardiac outflow tract	1	1	0	0
ZFA:0000173	1	outflow tract	1	1	0	0
ZFA:0000173	1	truncus	1	1	0	0
ZFA:0000174	1	cerebellovestibular tract	0	0	0	0
ZFA:0000174	1	caudal cerebellar tract	1	1	0	0
ZFA:0000174	1	caudal cerebellar tracts	1	1	0	1
ZFA:0000174	1	cerebellovestibular tracts	1	1	0	1
ZFA:0000175	1	posterior lateral line nerve	0	0	0	0
ZFA:0000175	1	caudal lateral line nerve	1	1	0	0
ZFA:0000176	1	lateral nucleus of ventral telencephalon	0	0	0	0
ZFA:0000176	1	area ventralis telencephali, nucleus lateralis	1	1	0	0
ZFA:0000177	1	caudal oblique	0	0	0	0
ZFA:0000177	1	caudal obliques	1	1	0	1
ZFA:0000178	1	caudal peduncle	0	0	0	0
ZFA:0000179	1	caudal root of abducens nerve	0	0	0	0
ZFA:0000179	1	radix caudalis nervi abducentis	1	1	0	0
ZFA:0000180	1	caudal vein	0	0	0	0
ZFA:0000180	1	CV	1	1	0	0
ZFA:0000181	1	caudal zone of dorsal telencephalon	0	0	0	0
ZFA:0000181	1	area dorsalis telencephali, zona posterior	1	1	0	0
ZFA:0000181	1	caudal zone of D	1	1	0	0
ZFA:0000181	1	posterior zone of dorsal telencephalic area	1	1	0	0
ZFA:0000182	1	central caudal thalamic nucleus	0	0	0	0
ZFA:0000182	1	central posterior thalamic nucleus	1	1	0	0
ZFA:0000182	1	nucleus centralis posterior thalami	1	1	0	0
ZFA:0000183	1	central pretectum	0	0	0	0
ZFA:0000184	1	cleithrum	0	0	0	0
ZFA:0000184	1	cleithra	1	1	0	1
ZFA:0000185	1	commissura rostral, pars ventralis	0	0	0	0
ZFA:0000185	1	commissura anterior, pars ventralis	1	1	0	0
ZFA:0000186	1	common cardinal vein	0	0	0	0
ZFA:0000186	1	duct of Cuvier	1	1	0	0
ZFA:0000188	1	corpus cerebelli	0	0	0	0
ZFA:0000188	1	cerebellar corpus	1	1	0	0
ZFA:0000188	1	corpus cerebellum	1	1	0	1
ZFA:0000189	1	otic region	0	0	0	0
ZFA:0000189	1	cranial vault	1	0	1	0
ZFA:0000190	1	ganglion	0	0	0	0
ZFA:0000190	1	ganglia	1	1	0	1
ZFA:0000191	1	dentary	0	0	0	0
ZFA:0000191	1	dentary bone	1	1	0	0
ZFA:0000192	1	descending trigeminal root	0	0	0	0
ZFA:0000192	1	radix descendens nervi trigemini	1	1	0	0
ZFA:0000193	1	diffuse nucleus inferior lobe	0	0	0	0
ZFA:0000193	1	diffuse nuclei	1	1	0	1
ZFA:0000193	1	DIL	1	1	0	0
ZFA:0000194	1	dorsal accessory optic nucleus	0	0	0	0
ZFA:0000194	1	nucleus opticus accessorius dorsalis	1	1	0	0
ZFA:0000195	1	dorsal depressor	0	0	0	0
ZFA:0000195	1	dorsal depressors	1	1	0	1
ZFA:0000196	1	dorsal hypohyal bone	0	0	0	0
ZFA:0000196	1	dorsal hypohyals	1	1	0	1
ZFA:0000197	1	dorsal habenular nucleus	0	0	0	0
ZFA:0000197	1	dorsal habenular nuclei	1	1	0	1
ZFA:0000197	1	dorsal nuclei	1	1	0	1
ZFA:0000199	1	dorsal periventricular hypothalamus	0	0	0	0
ZFA:0000200	1	dorsal root ganglion	0	0	0	0
ZFA:0000200	1	dorsal root ganglia	1	1	0	1
ZFA:0000200	1	DRG	1	1	0	0
ZFA:0000201	1	dorsal transverse	0	0	0	0
ZFA:0000202	1	efferent branchial artery	0	0	0	0
ZFA:0000202	1	EBA	1	1	0	0
ZFA:0000203	1	epicentrals	0	0	0	0
ZFA:0000204	1	esophagus	0	0	0	0
ZFA:0000204	1	oesophagus	1	1	0	0
ZFA:0000205	1	external ventral flexor	0	0	0	0
ZFA:0000206	1	facial nerve motor nucleus	0	0	0	0
ZFA:0000206	1	facial motor nucleus	1	1	0	0
ZFA:0000206	1	motor nucleus VII	1	1	0	0
ZFA:0000206	1	nucleus motorius nervi facialis	1	1	0	0
ZFA:0000206	1	nVII	1	1	0	0
ZFA:0000207	1	fin musculature	0	0	0	0
ZFA:0000208	1	gall bladder	0	0	0	0
ZFA:0000209	1	lateral preglomerular nucleus	0	0	0	0
ZFA:0000209	1	lateral preglomerular nuclei	1	1	0	1
ZFA:0000210	1	gigantocellular part of magnocellular preoptic nucleus	0	0	0	0
ZFA:0000210	1	nucleus praeopticus magnocellularis, pars gigantocellularis	1	1	0	0
ZFA:0000211	1	gill lamella	0	0	0	0
ZFA:0000211	1	gill lamellae	1	1	0	1
ZFA:0000212	1	granular eminence	0	0	0	0
ZFA:0000212	1	EG	1	0	1	0
ZFA:0000212	1	eminentia granularis	1	1	0	0
ZFA:0000212	1	lateral granular eminence	1	1	0	0
ZFA:0000213	1	habenula	0	0	0	0
ZFA:0000213	1	habenulae	1	1	0	1
ZFA:0000213	1	habenular nucleus	1	1	0	0
ZFA:0000214	1	hypobranchial vessel	0	0	0	0
ZFA:0000214	1	hypobranchial vessels	1	1	0	1
ZFA:0000215	1	inferior olive	0	0	0	0
ZFA:0000216	1	infracarinalis	0	0	0	0
ZFA:0000217	1	inner ear	0	0	0	0
ZFA:0000217	1	ear	1	1	0	0
ZFA:0000217	1	otic capsule	1	0	1	0
ZFA:0000217	1	otocyst	1	0	1	0
ZFA:0000219	1	intermediate reticular formation	0	0	0	0
ZFA:0000219	1	intermediate reticular formations	1	1	0	1
ZFA:0000220	1	lateral semicircular canal	0	0	0	0
ZFA:0000220	1	horizontal semicircular canal	1	1	0	0
ZFA:0000220	1	lateral semicircular canals	1	1	0	1
ZFA:0000220	1	lateral semicircular duct	1	1	0	0
ZFA:0000221	1	internal levator	0	0	0	0
ZFA:0000221	1	internal levators	1	1	0	1
ZFA:0000222	1	isthmic primary nucleus	0	0	0	0
ZFA:0000222	1	isthmic primary nuclei	1	1	0	1
ZFA:0000223	1	infraorbital 1	0	0	0	0
ZFA:0000223	1	lachrymal bone	1	1	0	0
ZFA:0000223	1	lacrimal	1	1	0	0
ZFA:0000223	1	lacrymal bone	1	1	0	0
ZFA:0000224	1	larva	0	0	0	0
ZFA:0000225	1	lateral crista primordium	0	0	0	0
ZFA:0000225	1	lateral crista primordia	1	1	0	1
ZFA:0000226	1	lateral ethmoid	0	0	0	0
ZFA:0000226	1	lateral ethmoids	1	1	0	1
ZFA:0000227	1	lateral hypothalamic nucleus	0	0	0	0
ZFA:0000227	1	arcuate nucleus	1	0	1	0
ZFA:0000227	1	lateral hypothalamic nuclei	1	1	0	1
ZFA:0000227	1	lateral tuberal nucleus	1	1	0	0
ZFA:0000228	1	lateral line primordium	0	0	0	0
ZFA:0000228	1	lateral line primordia	1	1	0	1
ZFA:0000228	1	llp	1	1	0	0
ZFA:0000229	1	lateral olfactory tract	0	0	0	0
ZFA:0000229	1	tractus olfactorius lateralis	1	1	0	0
ZFA:0000230	1	longitudinal hypochordal	0	0	0	0
ZFA:0000231	1	lateral recess	0	0	0	0
ZFA:0000231	1	lateral recess of diencephalic ventricle	1	1	0	0
ZFA:0000231	1	lateral recesses	1	1	0	1
ZFA:0000232	1	otic vesicle lateral protrusion	0	0	0	0
ZFA:0000232	1	lateral semicircular canal primordia	1	0	1	1
ZFA:0000232	1	lateral semicircular canal primordium	1	0	1	0
ZFA:0000233	1	lower oral valve	0	0	0	0
ZFA:0000233	1	breathing valve	1	0	1	0
ZFA:0000233	1	buccal valve 	1	0	1	0
ZFA:0000233	1	lower internal lip	1	1	0	0
ZFA:0000233	1	lower semilunar valve	1	1	0	0
ZFA:0000233	1	mandibular valve	1	1	0	0
ZFA:0000234	1	macula neglecta	0	0	0	0
ZFA:0000234	1	maculae neglecta	1	1	0	1
ZFA:0000235	1	magnocellular superficial pretectal nucleus	0	0	0	0
ZFA:0000235	1	magnocellular superficial pretectal nuclei	1	1	0	1
ZFA:0000236	1	mandibular muscle	0	0	0	0
ZFA:0000236	1	mandibular muscles	1	1	0	1
ZFA:0000237	1	medial forebrain bundle diencephalon	0	0	0	0
ZFA:0000237	1	medial forebrain bundles diencephalon	1	1	0	1
ZFA:0000238	1	medial olfactory tract	0	0	0	0
ZFA:0000238	1	tractus olfactorius medialis	1	1	0	0
ZFA:0000239	1	mesocoracoid bone	0	0	0	0
ZFA:0000239	1	mesocoracoid bones	1	1	0	1
ZFA:0000240	1	metapterygoid	0	0	0	0
ZFA:0000240	1	metapterygoids	1	1	0	1
ZFA:0000241	1	midline column	0	0	0	0
ZFA:0000242	1	male organism	0	0	0	0
ZFA:0000243	1	neuromast	0	0	0	0
ZFA:0000243	1	lateral line neuromast	1	1	0	0
ZFA:0000243	1	lateral line organ	1	1	0	0
ZFA:0000243	1	neuromasts	1	1	0	1
ZFA:0000244	1	nucleus Edinger-Westphal	0	0	0	0
ZFA:0000244	1	Edinger-Westphal nucleus	1	1	0	0
ZFA:0000245	1	nucleus of the descending root	0	0	0	0
ZFA:0000246	1	nucleus taeniae	0	0	0	0
ZFA:0000247	1	cranial nerve VIII	0	0	0	0
ZFA:0000247	1	auditory nerve	1	1	0	0
ZFA:0000247	1	CN-VIII	1	1	0	0
ZFA:0000247	1	octaval nerve	1	1	0	0
ZFA:0000247	1	statoacoustic nerve	1	1	0	0
ZFA:0000248	1	magnocellular preoptic nucleus	0	0	0	0
ZFA:0000248	1	magnocellular preoptic nuclei	1	1	0	1
ZFA:0000249	1	cranial nerve I	0	0	0	0
ZFA:0000249	1	CN-I	1	1	0	0
ZFA:0000249	1	olfactory nerve	1	1	0	0
ZFA:0000250	1	opercle	0	0	0	0
ZFA:0000250	1	opercles	1	1	0	1
ZFA:0000251	1	opercular-branchiostegal series	0	0	0	0
ZFA:0000252	1	optic tract	0	0	0	0
ZFA:0000252	1	optic tracts	1	1	0	1
ZFA:0000253	1	orbitosphenoid	0	0	0	0
ZFA:0000253	1	orbitosphenoids	1	1	0	1
