1	ZFA:0000098	Anatomical cluster which consists of rapidly dividing cells.	1
1	ZFA:0000099	NULL	1
1	ZFA:0000100	Brain structure derived from the anterior hindbrain, and perhaps including posterior midbrain. The cerebellum plays a role in somatic motor function, the control of muscle tone, and balance. In zebrafish, with the exception of the cerebellum, the ventral remainder of the metencephalon can be separated only arbitrarily from the more caudal myelencephalic portion of the medulla oblongata and thus these are not distinguished here.	1
1	ZFA:0000101	The more posterior and ventral of two forebrain neuromeres, the other being the telencephalon; major derivatives are the eye cups, the brain pretectal region, the thalamus, hypothalamus, and epithalamus (including the habenula and epiphysis).	1
1	ZFA:0000102	Region of the median fin fold that develops into the dorsal fin.	1
1	ZFA:0000103	NULL	1
1	ZFA:0000104	NULL	1
1	ZFA:0000105	A cellular, multilayered epithelium derived from the ectoderm. Zebrafish epidermis consists only of living cells unlike terrestrial vertebrates in which dead, keratinized cells are present.	1
1	ZFA:0000106	The posterior elongated region of the yolk cell that forms during the segmentation period.	1
1	ZFA:0000107	Cavitated compound organ that consists of the neural retina, lens, cornea and iris and is the sensory apparatus of the visual system.	1
1	ZFA:0000108	Surface structure involved in locomotion.	1
1	ZFA:0000109	The most anterior region the brain including both the telencephalon and diencephalon.	1
1	ZFA:0000110	Fluid-filled brain cavity.	1
1	ZFA:0000111	NULL	1
1	ZFA:0000112	The alimentary or digestive tract, and associated organs.	1
1	ZFA:0000113	Mesoderm that will give rise, along with cranial neural crest cells, to connective tissue, bone and musculature in the head.	1
1	ZFA:0000114	Blood pumping organ composed of four components: sinus venosus, atrium, cardiac ventricle and bulbus arteriosus.	1
1	ZFA:0000115	The migrating myocardial precursors of the heart rudiment form a cone like structure between 19.5 hpf and 22 hpf, and eventually telescope out into the primitive heart tube at 24hpf.	1
1	ZFA:0000116	Portion of tissue that is a patch of thickened, pseudostratified epithelium in the inner ear, consisting of regular arrays of sensory hair cells interspersed with supporting cells.  The macula lagena develops from the posterior macula. In juveniles the macula lagena lies in a vertical plane covering most of the medial wall of the lagena.	1
1	ZFA:0000117	The inner of the two layers of the blastoderm that forms during gastrulation and give rise to the definitive mesoderm and endoderm.	1
1	ZFA:0000118	A compound organ which is an endocrine gland located ventral to the diencephalon and derived from mixed neuroectodermal and non-neuroectodermal origin.	1
1	ZFA:0000119	NULL	1
1	ZFA:0000120	Ganglion that develops from a cranial ectodermal placode and contains sensory neurons that innervate a lateral line.	1
1	ZFA:0000121	NULL	1
1	ZFA:0000122	Ectodermal primordium of the lens of the eye.	1
1	ZFA:0000123	NULL	1
1	ZFA:0000124	Embryonic primordium that develops into the liver.	1
1	ZFA:0000125	Neuromast that is part of the mandibular lateral line. (Also see Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/lat_line/lat_line.html'>lateral line</a> by T. Whitfield.)	1
1	ZFA:0000126	Centra are represented by mineralized, calcified, or ossified portions that surround the notochord. The autocentrum, present in Danio and all other living teleosts, is formed by direct ossification outside the elastica externa of the notochord (Arratia, 1999).	1
1	ZFA:0000127	NULL	1
1	ZFA:0000128	The brain region between the forebrain anteriorly and the hindbrain posteriorly, including the tectum dorsally and the midbrain tegmentum ventrally.	1
1	ZFA:0000130	NULL	1
1	ZFA:0000131	An intermediate stage (between the neural plate and neural rod) during the early segmentation period in the morphogenesis of the central nervous system primordium; the keel is roughly triangular shaped in cross section.	1
1	ZFA:0000132	Portion of tissue that is the earliest recognizable dorsal ectodermal primordium of the central nervous system present near the end of gastrulation before infolding to form the neural keel; consists of a thickened pseudostratified epithelium.	1
1	ZFA:0000133	An intermediate stage in the development of the central nervous system present during the segmentation period; the neural rod is roughly cylindrical in shape, forms from the neural keel, and is not yet hollowed out into the neural tube.	1
1	ZFA:0000135	Rod-like principal supportive element of the embryo and larva, present in the midline just ventral to the neural tube, and differentiating during the segmentation period to form large vacuolated epithelial cells and a surrounding sheath of fibrous and elastic layers. Layering of the sheath may differ in structure, thickness and development among groups; in cypriniforms there are actually three very thin layers to the sheath. A functional, well developed notochord is present throughout life in certain basal fish groups but not in cypriniforms.	1
1	ZFA:0000136	Neuromast that is part of the otic lateral line. (Also see Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/lat_line/lat_line.html'>lateral line</a> by T. Whitfield.)	1
1	ZFA:0000137	Portion of tissue that provides a pathway for axon migration from the retina.   The cells of the optic stalk later differentiate into glial cells of the optic  nerve.	1
1	ZFA:0000138	Primordium of the ear epithelium before it hollows into the otic vesicle, present beside the hindbrain rudiment in the mid-segmentation period. (Also see Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/ear/ear.html'>ear</a> by T. Whitfield.)	1
1	ZFA:0000140	NULL	1
1	ZFA:0000141	Fin bud that develops into the pectoral fin.	1
1	ZFA:0000142	Nervous structures including ganglia outside of the central nervous system.	1
1	ZFA:0000143	The layer within the retina where the photoreceptor cell receptor segments reside.	1
1	ZFA:0000144	A monolayer of pigmented epithelium covering the neural retina; develops from the outer of the two layers of the optic cup.	1
1	ZFA:0000146	Embryonic structure that gives rise to the brain.	1
1	ZFA:0000148	Embryonic structure that gives rise to the midbrain.	1
1	ZFA:0000149	Multi-tissue structure that arises from the heart rudiment and will become the heart tube.	1
1	ZFA:0000150	Duct of the embryonic kidney, present bilaterally ventral to the somites and leading to the cloacal chamber. Wingert et al. have suggested that the pronephric duct as described traditionally may consist of subregions which are analogous to portions of the tubule segment of mammalian and other fish nephrons.	1
1	ZFA:0000151	The embryonic kidney, present at the level of the third somite, is composed of two glomeruli fused at the midline, two pronephric tubules, and paired bilateral pronephric ducts that modify the composition of the blood filtrate before delivering it to the cloaca for excretion.	1
1	ZFA:0000152	Multi-tissue structure that contains the retinal neural layer and the retinal pigmented epithelium, and develops from the optic cup.	1
1	ZFA:0000153	Hindbrain segment or neuromere.	1
1	ZFA:0000154	Heart region collecting blood from the paired common cardinal veins and delivering to the atrium. One of four components of the heart. The sinus venosus also acts as a pacemaker and is the first to contract.	1
1	ZFA:0000155	Undifferentiated mesodermal components of early trunk or tail segments or metameres, derived from paraxial mesoderm; forms myotomes, sclerotomes and perhaps dermatomes.	1
1	ZFA:0000156	Undifferentiated mesodermal component of early trunk or tail segment or metamere, derived from paraxial mesoderm; forms the myotome, sclerotome and perhaps dermatome.	1
1	ZFA:0000157	Undifferentiated mesodermal component of early trunk or tail segment or metamere, derived from paraxial mesoderm; forms the myotome, sclerotome and perhaps dermatome.	1
1	ZFA:0000158	This centrum may be formed via the fusion of the terminal centrum and half-centrum. It is sometimes termed the 'ultimate' vertebra.	1
1	ZFA:0000159	NULL	1
1	ZFA:0000160	Multi-tissue structure that is the ventral part of the midbrain and develops from the basal plate. The tegmentum is bordered rostrally by the synencephalon, dorsal thalamus and posterior tuberculum, ventrally by the hypothalamus, and dorsolaterally by the torus semicircularis; caudally the tegmentum is continuous with the medulla oblongata.	1
1	ZFA:0000161	Fluid-filled brain cavity.	1
1	ZFA:0000162	The ectodermal rudiment of the trigeminal ganglion, distinguishable during much of the segmentation period.	1
1	ZFA:0000163	NULL	1
1	ZFA:0000164	NULL	1
1	ZFA:0000165	Multi-tissue structure that is a paired nucleus located in the lateral expansion of the dorsal hypothalamic zone. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000166	Patches of thickened, pseudostratified epithelium of the inner ear, consisting of regular arrays of sensory hair cells interspersed with supporting cells. Each patch has its own characteristic shape and polarity pattern. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/sens/sens.html'>sensory patches of the ear</a> by T. Whitfield.)	1
1	ZFA:0000167	Median fin skeleton that is located posterior to the anus.	1
1	ZFA:0000168	Macula that is located in the developing anterior inner ear, and gives rise to the macula utricle. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/sens/sens.html'>sensory patches of the ear</a> by T. Whitfield.)	1
1	ZFA:0000169	NULL	1
1	ZFA:0000170	Median elements that are ossified within copulae and are not assigned to a specific branchial arch number. They articulate posterolaterally with the hypobranchials.	1
1	ZFA:0000171	NULL	1
1	ZFA:0000172	NULL	1
1	ZFA:0000173	Multi-tissue structure that consists of three layers and through which the blood exits the heart. The bulbus arteriosus is a pear shaped chamber that functions as a capacitor, maintaining continuous blood flow into the gill arches.	1
1	ZFA:0000174	Cerebellar tract that consists of efferent fibers from the Purkinje cells to the neurons of the vestibular nuclei in the hindbrain. The cerebellovestibular tracts are involved in precise motor controls, such as the vestibulo-ocular reflex.	1
1	ZFA:0000175	Cranial nerve which enters the brain between cranial nerves VIII and IX; contains afferents and sensory efferents to the posterior lateral line ganglion and middle ganglion. Fibers from the posterior lateral line ganglion innervate the occipital dorsal lateral line and trunk lateral lines.	1
1	ZFA:0000176	Peripheral nucleus of the ventral telencephalon that has migrated to the periphery of the brain. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000177	NULL	1
1	ZFA:0000178	NULL	1
1	ZFA:0000179	Cranial nerve root which is part of the abducens nerve (CN-VI) and is located at the level of the intermediate reticular formation. Fuses with the rostral root of the abducens nerve and courses rostrally once outside the brain stem. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000180	Vein in the tail returning blood from the trunk and tail to the heart, leads directly into the posterior cardinal vein in the posterior trunk.	1
1	ZFA:0000181	Telencephalic nucleus which is the most caudally located part of the dorsal telencephalon and surrounds the central zone of dorsal telencephalon. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000182	Diencephalic nucleus which is located in the caudal portion of the dorsal thalamus, ventral to the dorsal caudal thalamic nucleus.	1
1	ZFA:0000183	Multi-tissue structure that is the central part of the pretectum.	1
1	ZFA:0000184	Transversely oriented bone connecting the occipital region of the skull dorsally and pectoral girdle ventrally; appears near the end of embryogenesis.	1
1	ZFA:0000185	Anterior commissure which abuts the preoptic region dorsally. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000186	Bilaterally paired longitudinal vein; the anterior cardinal returns blood from the head, and the posterior cardinal returns it from the trunk; these two vessels join together on each side as the common cardinal vein (duct of Cuvier; misnamed the vitelline vein) that leads across the yolk cell to the heart's sinus venosus.	1
1	ZFA:0000188	Brain structure which is one of three parts of the cerebellum and is the entry point for a posterior cerebellar tract that carries cerebellar afferents from many brain stem nuclei. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000189	Anatomical cluster that is a posterolateral part of the cranium and structurally supports the vestibuloauditory system.	1
1	ZFA:0000190	Structures containing a collection of nerve cell bodies.	1
1	ZFA:0000191	Dermal bone that forms the antero-lateral part of the lower jaw. It first appears around the anterior end of Meckel's cartilage (5.1 mm NL). In the adult, the dentary meets its counterpart anteriorly at the mandibular symphysis. The dentary abuts the retroarticular posteriorly, and it surround the anguloarticular. The dentary is connected to the maxilla by the maxillo-mandibular ligament. Dentary teeth are absent in cypriniforms, but are present in other ostariophysans.	1
1	ZFA:0000192	NULL	1
1	ZFA:0000193	Diencephalic nucleus which is part of the inferior lobe of the hypothalamus and consists of masses of small cells presumably migrated from the periventricular cell masses. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000194	Diencephalic nucleus that is part of the central pretectum and is ventral to the magnocellular superficial pretectal nucleus and the caudal pretectal nucleus. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000195	Dorsal fin muscle that moves the dorsal fin into a lowered position.  Antagonistic to dorsal erector muscle.	1
1	ZFA:0000196	The dorsal hypohyal is a small cartilage replacement bone ossifying from the anterodorsal ceratohyal cartilage. Ossification begins on the medial surface of the ceratohyal cartilage at a ligamentous connection to basibranchial 1 (6.8 mm).	1
1	ZFA:0000197	Habenular nucleus where the efferent projections innervate the interpeduncular nucleus.  The dorsal habenula is structurally homologous to the mammalian medial habenula.	1
1	ZFA:0000199	Diencephalic nucleus which is part of the dorsal hypothalamic zone and is located periventricularly. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000200	Trunk ganglion which is located adjacent to the spine on a dorsal root and contains the cell bodies of afferent sensory nerves.	1
1	ZFA:0000201	NULL	1
1	ZFA:0000202	NULL	1
1	ZFA:0000203	NULL	1
1	ZFA:0000204	NULL	1
1	ZFA:0000205	NULL	1
1	ZFA:0000206	NULL	1
1	ZFA:0000207	Musculature part of fin.	1
1	ZFA:0000208	NULL	1
1	ZFA:0000209	Preglomerular nucleus which is located between the rostral and medial preglomerular nuclei of the caudal tuberculum. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000210	Portion of tissue that is the caudal gigantocellular portion of the magnocellular preoptic nucleus. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000211	Multi-tissue structure that is the transverse vertical platelet on the gill filament, through which capillaries run. The primary gill lamellae carry numerous fine layers called secondary lamellae which are the actual regions of respiration and excretion.	1
1	ZFA:0000212	Brain structure which is paired and part of the vestibulolateralis lobe of the cerebellum and extends fibers into the cerebellar crest. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000213	The habenula relays impulses from limbic areas of the telencephalon to an unpaired midbrain nucleus, the interpeduncular nucleus.	1
1	ZFA:0000214	NULL	1
1	ZFA:0000215	Hindbrain nucleus where climbing fibers originate. The neurons in the inferior olive are capable of prolonged oscillatory activity.  The inferior olive is called a precerebellar nucleus since virtually all of the efferent axons terminate in the cerebellum.	1
1	ZFA:0000216	NULL	1
1	ZFA:0000217	The auditory (hearing) and vestibular (balance) organ of the fish, equivalent to the inner ear of amniotes. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/ear/ear.html'>ear</a> by T. Whitfield.)	1
1	ZFA:0000219	NULL	1
1	ZFA:0000220	One of three fluid-filled toroidal spaces, arranged orthogonally to each other in each ear, that detect angular acceleration. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/semi_canal/semi.html'>semicircular canals</a> by T. Whitfield.)	1
1	ZFA:0000221	NULL	1
1	ZFA:0000222	NULL	1
1	ZFA:0000223	Dermal bone that covers the region between the anterior margin of the eye and the upper jaw. Infraorbital 1 (the lachrymal) is the first and largest bone in the infraorbital series. Bears the anterior most part of the infraorbital canal.	1
1	ZFA:0000224	NULL	1
1	ZFA:0000225	Is an otic epithelium that will mature into the lateral crista.	1
1	ZFA:0000226	Large, paired cartilage bones separating the olfactory region from the orbit. Arises from both perichondral and endochondral ossifications (Harrington 1955). Bordered by the mesethmoid anteriorly and overlain by the frontal dorsally, each lateral ethmoid extends medially to meet its fellow posteriorly along the midline. Develops from the laminae orbitonasales.	1
1	ZFA:0000227	Diencephalic nucleus which is the lateral part of the ventral hypothalamic zone. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000228	Is a portion of tissue that migrates and deposits immature neuromasts and interneuromasts.	1
1	ZFA:0000229	Telencephalic white matter which extends between the olfactory bulb and the ipsilateral dorsal telencephalon and carries secondary olfactory fibers. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000230	NULL	1
1	ZFA:0000231	Lateral protrusion of the third ventricle.	1
1	ZFA:0000232	Otic vesicle protrusion that is initially laterally located and then bifurcates and fuses anteriorly with the anterior protrusion, and posteriorly with the posterior protrusion.	1
1	ZFA:0000233	Portion of tissue, located on the lower jaw that defines the caudal extent of the labial cavity.  The oral valves control the flow of water into the mouth during routine respiration.	1
1	ZFA:0000234	Portion of tissue that is a patch of thickened, pseudostratified epithelium in the inner ear, consisting of regular arrays of sensory hair cells interspersed with supporting cells.   The macula neglecta a pair of sensory patches positioned on the floor of the utricle adjacent to the utriculosaccular foramen at the base of the common crus.	1
1	ZFA:0000235	Diencephalic nucleus that is part of the superficial pretectum and is caudally contiguous with the caudal pretectal nucleus. Cells of the magnocellular superficial pretectal nucleus are slightly larger and more orderly around a central neuropil than those of the caudal pretectal nucleus. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000236	NULL	1
1	ZFA:0000237	NULL	1
1	ZFA:0000238	Telencephalic white matter which extends between the olfactory bulb and the ipsilateral ventral telencephalon and carries secondary olfactory fibers. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000239	Endochondral bone that articulates laterally with the medial surface of the cleithrum and ventro-medially with the scapula and coracoid. Mesocoracoid bone is a small, arch-like bone that develops from the mesocoracoid cartilage. Mesocoracoid bone is paired.	1
1	ZFA:0000240	The metapterygoid is a posterior bone that ossifies in the cartilaginous palatoquadrate arch. It first appears as a rod of bone with an anterodorsally projecting process from the middle of the dorsal surface (6.4 mm). The adult metapterygoid is roughly rectangular in shape with rounded corners and an anterodorsally projecting spine that meets the entopterygoid medially in a synostosis at its posteromedial edge. The posterior end curves dorsally to form the posteroventral surface of the orbit.	1
1	ZFA:0000241	NULL	1
1	ZFA:0000242	Gonochoristic organism that can produce male gametes.	1
1	ZFA:0000243	Volcano-shaped lateral line sensory organ located in characteristic positions within the skin epithelium and containing hair cells and their support elements. (Also see Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/lat_line/lat_line.html'>lateral line</a> by T. Whitfield.)	1
1	ZFA:0000244	NULL	1
1	ZFA:0000245	NULL	1
1	ZFA:0000246	Telencephalic nucleus which is located immediately ventral to the caudal zone of dorsal telencephalon. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000247	NULL	1
1	ZFA:0000248	Diencephalic nucleus that is dorsal to the caudal parvocellular preoptic nucleus. From Neuroanatomy of the Zebrafish Brain.	1
1	ZFA:0000249	NULL	1
1	ZFA:0000250	Dermal bone that articulates anteriorly with the hyomandibula. The opercle is paired and typically the largest bone of the opercular series.	1
1	ZFA:0000251	NULL	1
1	ZFA:0000252	Diencephalic white matter (tract) which is comprised of retinal ganglion cell axons after which they have passed through the optic chiasm.	1
1	ZFA:0000253	Large median unpaired cartilage bone consisting of two diverging plates. Positioned medial to the eye. The orbitosphenoid develops from the Trabeculae communis and forms the anterior and anteriolateral boundary of the orbital foramen and constitutes a significant part of the sidewalls and floor of the cranial cavity. Bordered by the lateral ethmoid anteriorly, and the pterosphenoid posteriorly, The orbitosphenoid may extend ventrally to meet the parasphenoid. In the adult, the orbitosphenoid is fused ventrally to the parasphenoid via a thin sheet of bone.	1
1	ZFA:0000254	Embryonic structure that develops into the pancreatic bud.	1
1	ZFA:0000255	Mesoderm which is lateral to the neural tube on both sides.	1
1	ZFA:0000256	NULL	1
1	ZFA:0000257	Cartilage which is part of the pectoral fin.	1
1	ZFA:0000258	Musculature that is part of the pelvic fin.	1
